MESA,UNE,SEMILLA,NULOS,BLANCO
13463,9,6,20,10
13464,29,2,57,40
13465,26,0,59,29
13466,17,2,37,43
13467,21,0,23,48
13468,27,1,36,47
13469,17,0,45,23
13470,22,1,43,26
13471,16,3,38,15
13472,18,3,34,23
13473,16,6,17,13
13474,8,2,17,12
13475,19,0,56,46
13476,33,1,51,44
13477,23,2,33,50
13478,25,1,35,42
13479,13,0,64,24
13480,9,2,34,54
13481,12,3,29,12
13482,11,2,19,13
13483,7,1,15,12
13484,34,2,43,28
13485,1,1,39,23
13486,17,1,32,20
13487,16,6,28,7
13488,14,2,38,49
13489,22,1,45,26
13490,14,2,23,25
13491,15,2,27,33
13492,15,0,13,17
13493,23,0,48,27
13494,22,1,20,33
13495,27,1,58,46
13496,38,0,32,38
13497,24,1,55,29
13498,19,2,55,31
13499,22,4,54,41
13500,25,3,47,11
13501,10,2,34,13
13502,13,0,24,16
13503,25,3,42,28
13504,25,0,62,28
13505,36,4,63,21
13506,45,3,51,36
13507,24,2,45,15
13508,17,0,52,19
13509,15,1,44,16
13510,12,3,18,5
13511,11,2,22,6
13512,21,2,68,59
13513,8,1,34,16
13514,7,4,25,9
13515,21,1,24,31
13516,4,1,17,15
13517,26,11,33,15
13518,,,,
13519,18,6,39,25
13520,40,8,48,23
13521,33,11,30,29
13522,33,3,38,12
13523,22,11,36,18
13524,27,15,23,14
13525,19,16,42,12
13526,21,30,44,4
13527,13,13,22,3
13528,5,6,21,7
13529,23,0,43,17
13530,14,0,34,15
13531,17,1,30,31
13532,20,0,35,26
13533,15,0,44,13
13534,21,0,49,10
13535,14,0,21,7
13536,5,0,18,8
13537,9,0,21,26
13538,5,1,24,16
13539,7,1,20,25
13540,12,2,18,20
13541,5,0,22,18
13542,4,0,22,16
13543,8,0,12,5
13544,5,1,7,7
13545,21,3,49,22
13546,39,2,30,26
13547,27,0,40,24
13548,30,1,39,26
13549,14,3,34,15
13550,20,2,21,19
13551,13,4,29,16
13552,21,1,21,11
13553,9,0,9,7
13554,9,0,8,16
13555,9,1,27,30
13556,8,0,28,21
13557,13,0,29,26
13558,12,1,39,26
13559,10,0,26,37
13560,10,1,14,20
13561,13,0,22,22
13562,10,0,24,11
13563,13,0,26,15
13564,6,1,10,13
13565,39,1,29,25
13566,45,1,39,27
13567,37,0,28,30
13568,61,1,34,20
13569,35,4,37,26
13570,49,1,26,25
13571,29,7,28,7
13572,34,1,18,14
13573,20,5,33,12
13574,15,9,17,11
13575,38,0,16,5
13576,24,0,46,31
13577,33,0,32,51
13578,29,0,20,28
13579,14,0,17,24
13580,13,0,18,20
13581,17,0,51,15
13582,23,0,42,23
13583,8,0,38,24
13584,3,0,13,10
13585,7,1,11,5
13586,13,1,32,28
13587,22,2,34,30
13588,10,1,35,18
13589,7,1,13,14
13590,3,0,18,5
13591,38,2,34,32
13592,38,0,31,28
13593,32,1,24,26
13594,27,0,26,10
13595,19,2,29,10
13596,17,4,30,12
13597,12,1,35,36
13598,17,0,42,24
13599,16,0,32,41
13600,14,3,20,16
13601,8,3,31,16
13602,12,3,37,14
13603,36,2,32,20
13604,19,1,36,12
13605,29,2,28,34
13606,17,3,27,22
13607,25,2,28,29
13608,17,0,27,22
13609,24,4,30,12
13610,20,3,13,8
13611,11,1,24,5
13612,23,2,32,20
13613,13,3,13,4
13614,2,0,6,3
13615,22,11,52,25
13616,31,7,52,35
13617,28,14,59,32
13618,32,18,40,29
13619,55,10,41,24
13620,41,15,33,35
13621,36,20,57,18
13622,38,16,46,22
13623,15,16,36,10
13624,30,15,44,22
13625,34,18,48,11
13626,26,28,69,8
13627,27,24,38,23
13628,30,15,54,20
13629,17,18,29,8
13630,9,33,36,7
13631,23,34,28,7
13632,14,22,29,3
13633,12,14,34,10
13634,57,6,36,23
13635,48,9,29,12
13636,24,4,24,12
13637,15,9,25,10
13638,30,5,26,20
13639,6,6,28,8
13640,39,11,48,32
13641,52,13,45,28
13642,26,11,55,55
13643,41,12,53,19
13644,38,18,66,14
13645,19,12,46,16
13646,14,14,27,3
13647,13,16,23,6
13648,28,2,23,16
13649,36,6,30,22
13650,30,3,26,30
13651,13,6,21,16
13652,11,3,6,12
13653,17,12,46,18
13654,18,10,65,19
13655,10,7,33,11
13656,2,12,37,3
13657,30,2,38,22
13658,51,2,29,24
13659,11,2,24,24
13660,28,4,18,32
13661,12,3,18,13
13662,14,1,14,15
13663,12,4,54,33
13664,12,6,62,26
13665,21,7,66,26
13666,12,5,48,23
13667,14,9,51,32
13668,10,2,46,16
13669,14,6,32,20
13670,40,0,38,32
13671,45,3,39,34
13672,23,2,24,33
13673,18,1,21,15
13674,16,3,21,15
13675,--,--,--,--
13676,25,2,23,59
13677,20,3,25,31
13678,20,11,35,24
13679,11,3,10,26
13680,3,10,9,11
13681,45,8,17,15
13682,60,2,41,10
13683,66,3,26,32
13684,29,4,31,16
13685,22,3,--,--
13686,20,3,21,8
13687,21,2,22,29
13688,28,0,24,26
13689,31,6,22,21
13690,29,2,10,15
13691,36,3,16,20
13692,21,2,8,21
13693,24,3,16,12
13694,21,2,14,24
13695,25,1,10,45
13696,23,0,11,25
13697,11,2,5,11
13698,10,2,11,7
13699,19,12,19,18
13700,11,9,23,8
13701,28,3,32,39
13702,26,8,30,22
13703,11,1,29,19
13704,5,3,23,11
13705,13,10,17,8
13706,41,4,60,0
13707,44,2,25,19
13708,13,2,20,13
13709,22,2,13,13
13710,57,5,40,39
13711,54,0,36,45
13712,27,2,22,21
13713,8,5,14,9
13714,15,1,19,11
13715,,,,
13716,17,4,19,27
13717,9,6,14,7
13718,6,3,8,5
13719,35,0,22,20
13720,41,5,25,30
13721,22,2,11,12
13722,16,2,12,6
13723,18,7,38,23
13724,20,2,25,22
13725,8,1,25,9
13726,7,1,18,9
13727,15,4,20,25
13728,12,5,7,10
13729,5,2,6,5
13730,47,38,49,48
13731,53,31,60,51
13732,69,35,52,62
13733,89,37,41,40
13734,52,32,41,59
13735,29,30,56,74
13736,39,22,56,71
13737,62,24,45,73
13738,32,29,55,60
13739,22,26,45,22
13740,29,30,56,32
13741,32,25,49,44
13742,40,23,53,48
13743,25,39,54,38
13744,41,41,53,20
13745,41,45,53,27
13746,53,25,47,27
14229,89,12,43,27
14230,113,5,44,28
14231,92,13,32,17
14232,95,8,53,14
14233,74,5,48,25
14234,97,4,45,26
14235,86,6,45,13
14236,82,8,28,16
14237,106,15,31,11
14238,86,20,29,10
14239,72,22,25,8
14240,52,9,20,11
14241,91,16,42,13
14242,80,18,77,19
14243,78,20,42,25
14244,101,8,39,21
14245,84,9,41,24
14246,70,17,55,12
14247,60,21,51,10
14248,66,17,61,20
14249,72,21,50,9
14250,69,16,47,21
14251,72,22,33,6
14252,54,40,47,12
14253,54,29,49,9
14254,58,27,20,9
14255,70,2,64,28
14256,83,11,51,17
14257,69,11,63,21
14258,56,15,54,14
14259,78,9,50,22
14260,65,8,41,18
14261,62,32,47,6
14262,48,24,69,8
14263,79,5,26,23
14264,70,10,38,18
14265,54,14,17,17
14266,48,15,26,7
14267,104,2,46,22
14268,116,6,39,34
14269,94,10,54,18
14270,78,6,55,39
14271,82,11,39,17
14272,64,16,32,4
14273,73,8,33,9
14274,74,6,46,24
14275,65,4,63,31
14276,69,8,43,20
14277,66,8,55,22
14278,38,17,38,7
14279,46,12,32,8
14280,21,12,35,15
14281,11,4,7,3
14282,91,5,53,22
14283,75,6,51,20
14284,54,14,62,20
14285,59,16,64,15
14286,57,14,50,16
14287,69,17,61,8
14288,73,13,71,6
14289,61,17,72,9
14290,62,11,61,8
14291,46,20,50,15
14292,63,10,60,11
14293,50,10,54,13
14294,42,20,50,8
14295,59,16,67,12
14296,51,13,57,13
14297,64,14,59,8
14298,59,16,48,9
14299,38,16,52,13
14300,42,23,49,14
14301,48,30,50,6
14302,31,45,48,7
14303,34,43,52,9
14304,32,28,35,4
14305,23,14,36,5
14306,24,6,12,12
14307,76,5,74,20
14308,107,5,84,17
14309,112,4,68,12
14310,100,6,73,27
14311,74,11,78,18
14312,78,10,75,12
14313,91,7,62,14
14314,80,12,77,14
14315,86,4,55,22
14316,82,3,57,21
14317,61,10,53,8
14318,50,21,73,15
14319,47,15,34,5
14320,41,8,27,7
14321,82,8,52,31
14322,64,11,84,22
14323,73,5,59,26
14324,45,6,55,20
14325,59,6,63,28
14326,36,16,51,15
14327,39,15,41,16
14328,96,1,32,20
14329,79,5,78,15
14330,76,7,82,9
14331,53,6,77,24
14332,78,6,61,13
14333,67,9,64,12
14334,56,16,42,6
14335,30,8,34,6
14336,45,12,53,8
14337,46,9,44,20
14338,9,1,20,3
14339,72,1,45,22
14340,70,4,47,22
14341,77,4,0,29
14342,81,6,67,33
14343,73,1,50,19
14344,54,3,44,25
14345,62,2,47,24
14346,58,0,32,20
14347,58,8,42,25
14348,57,3,49,16
14349,57,7,40,22
14350,47,2,20,18
14351,15,0,11,7
14352,36,7,74,47
14353,40,4,89,51
14354,57,1,83,40
14355,41,3,89,32
14356,38,4,61,22
14357,59,5,66,29
14358,37,5,61,21
14359,39,8,57,30
14360,47,15,58,25
14361,39,13,53,18
14362,68,18,59,27
14363,29,8,19,15
14364,25,1,22,14
14365,44,4,54,43
14366,65,4,51,36
14367,46,5,58,37
14368,52,4,40,32
14369,46,13,42,44
14370,67,3,51,35
14371,67,6,54,36
14372,76,4,52,27
14373,82,10,40,17
14374,50,11,49,33
14375,100,11,28,36
14376,54,13,60,29
14377,58,10,55,37
14378,76,13,57,32
14379,78,9,58,28
14380,86,6,54,30
14381,89,11,53,27
14382,58,10,38,21
14383,53,12,29,16
14384,46,11,47,15
14385,59,10,38,29
14386,49,11,46,30
14387,40,8,55,29
14388,59,15,42,16
14389,61,14,40,21
14390,41,7,41,33
14391,45,20,48,21
14392,45,13,53,27
14393,42,12,51,23
14394,50,9,46,32
14395,51,5,36,42
14396,38,10,47,31
14397,50,51,49,12
14398,60,13,30,15
14399,43,29,31,8
14400,37,30,34,12
14401,53,22,42,7
14402,42,18,42,10
14403,64,18,34,13
14404,44,12,28,14
14405,33,14,34,9
14406,37,11,24,25
14407,18,6,27,15
14408,43,5,51,41
14409,51,6,37,34
14410,41,12,39,44
14411,38,9,57,30
14412,30,9,58,19
14413,33,11,47,27
14414,39,12,42,10
14415,34,12,38,32
14416,36,16,55,16
14417,42,13,41,23
14418,22,44,39,12
14419,23,24,25,12
14420,18,5,22,14
14421,58,2,51,43
14422,58,4,56,29
14423,43,6,58,32
14424,40,6,48,12
14425,55,6,49,38
14426,43,5,44,37
14427,43,8,41,45
14428,55,12,57,33
14429,36,13,39,30
14430,49,24,41,21
14431,46,4,49,22
14432,37,8,29,10
14433,58,3,51,28
14434,34,10,41,37
14435,28,5,24,35
14436,11,1,10,19
14437,63,6,30,37
14438,54,3,28,35
14439,51,5,24,41
14440,80,14,33,42
14441,46,9,23,33
14442,57,7,34,23
14443,64,9,31,22
14444,51,14,25,25
14445,38,29,25,8
14446,26,12,18,6
14447,29,6,8,13
14448,55,4,22,54
14449,63,1,27,45
14450,61,1,26,53
14451,40,7,24,30
14452,46,0,29,40
14453,29,6,16,28
14454,33,2,16,30
14455,50,4,51,26
14456,47,7,33,33
14457,48,6,38,44
14458,62,3,35,50
14459,39,7,29,27
14460,34,8,44,27
14461,48,9,48,31
14462,38,1,31,27
14463,34,12,37,15
14464,24,7,28,8
14465,20,8,27,8
14466,64,4,24,44
14467,54,7,22,23
14468,41,3,28,40
14469,69,7,22,47
14470,45,5,14,44
14471,26,10,30,30
14472,36,3,22,25
14473,27,8,18,12
14474,29,7,14,28
14475,12,2,6,9
14476,8,0,6,11
14477,32,7,50,40
14478,51,10,39,31
14479,62,2,28,58
14480,43,5,43,59
14481,35,9,41,41
14482,32,8,38,25
14483,39,7,26,28
14484,39,14,41,37
14485,21,7,43,25
14486,30,29,45,32
14487,27,13,25,28
14488,37,16,23,28
14489,33,19,28,26
14490,56,6,34,61
14491,77,1,41,46
14492,101,4,42,60
14493,44,7,30,36
14494,58,3,24,41
14495,54,4,29,25
14496,63,8,26,14
14497,45,8,16,14
14498,24,8,2,27
14499,91,3,29,45
14500,62,4,24,23
14501,53,2,13,26
14502,38,1,24,65
14503,17,2,18,25
14504,16,1,12,31
14505,67,3,34,39
14506,89,2,21,47
14507,58,4,12,40
14508,48,6,19,21
14509,47,5,11,27
14510,79,5,37,42
14511,49,1,22,25
14512,52,7,26,9
14513,8,2,6,5
14514,8,1,4,1
14515,61,7,48,17
14516,48,9,62,12
14517,45,8,55,23
14518,53,20,49,17
14519,29,15,57,26
14520,62,5,65,23
14521,44,20,59,16
14522,76,16,63,27
14523,54,16,71,18
14524,42,17,42,8
14525,51,6,52,19
14526,42,18,54,21
14527,41,5,43,20
14528,50,16,49,13
14529,44,9,53,17
14530,33,9,57,23
14531,38,12,45,36
14532,41,23,51,14
14533,50,21,48,10
14534,43,36,36,8
14535,39,21,24,16
14536,44,23,62,8
14537,30,24,34,10
14538,26,4,18,10
14539,40,4,61,40
14540,46,9,74,34
14541,57,2,68,25
14542,50,6,62,14
14543,53,4,63,30
14544,43,4,57,29
14545,39,10,42,12
14546,33,6,35,13
14547,21,14,38,15
14548,24,5,32,54
14549,21,5,26,36
14550,65,5,42,34
14551,55,8,51,32
14552,58,7,41,20
14553,70,3,45,29
14554,43,9,30,14
14555,24,3,23,7
14556,33,6,20,7
14557,16,4,35,13
14558,10,8,7,4
14559,14,6,50,30
14560,10,3,67,34
14561,,,,
14562,10,20,58,59
14563,20,18,56,27
14564,6,10,43,18
14565,8,25,39,25
14566,4,17,21,10
14567,4,11,22,5
14568,16,3,58,46
14569,6,4,33,20
14570,6,1,43,27
14571,24,1,48,40
14572,27,3,49,45
14573,9,3,60,34
14574,12,6,20,10
14575,5,5,28,12
14576,19,3,59,38
14577,13,2,69,26
14578,5,3,45,10
14579,9,3,36,13
14580,5,1,51,54
14581,5,0,44,62
14582,9,1,51,41
14583,24,3,62,33
14584,8,4,58,22
14585,14,1,69,36
14586,12,0,32,30
14587,4,2,45,26
14588,6,4,49,26
14589,5,4,19,6
14590,20,6,62,53
14591,30,5,66,51
14592,21,9,66,46
14593,22,9,53,34
14594,19,1,64,38
14595,32,12,63,36
14596,22,17,54,24
14597,19,18,48,13
14598,14,8,36,26
14599,33,0,46,42
14600,14,0,17,16
14601,9,0,15,16
14602,12,1,36,51
14603,16,1,28,40
14604,18,1,51,54
14605,15,0,35,42
14606,8,2,36,42
14607,6,0,23,34
14608,5,2,18,28
14609,7,0,49,45
14610,23,0,53,52
14611,23,0,44,49
14612,15,0,42,36
14613,15,2,32,17
14614,18,0,24,16
14615,15,0,39,49
14616,24,5,31,56
14617,21,3,31,53
14618,7,0,33,36
14619,7,2,14,27
14620,37,0,79,36
14621,23,4,84,34
14622,15,3,41,34
14623,21,4,43,16
14624,6,1,18,14
14625,0,1,13,9
14626,11,12,47,40
14627,15,18,34,57
14628,13,7,40,60
14629,15,6,41,66
14630,7,8,33,34
14631,11,16,39,31
14632,6,18,51,28
14633,6,26,32,17
14634,8,12,24,18
14635,8,5,36,48
14636,11,6,34,87
14637,9,8,48,38
14638,9,6,42,27
14639,5,19,14,6
14640,2,17,21,23
14641,13,2,42,41
14642,17,4,33,50
14643,8,3,43,45
14644,8,5,37,29
14645,16,9,46,30
14646,11,12,24,11
14647,10,13,20,22
14648,11,3,50,60
14649,5,3,34,44
14650,5,7,21,15
14651,3,13,15,15
14652,9,1,22,66
14653,8,1,22,32
14654,5,6,34,40
14655,7,9,29,19
14656,7,5,24,51
14657,5,7,15,27
14658,2,1,8,9
14659,36,9,66,37
14660,46,1,60,45
14661,52,2,50,48
14662,61,0,55,71
14663,45,1,76,29
14664,48,1,81,46
14665,54,2,64,48
14666,33,2,60,18
14667,38,7,60,35
14668,30,5,51,27
14669,37,13,51,15
14670,31,8,59,12
14671,18,6,50,20
14672,79,0,43,39
14673,92,2,52,71
14674,,,,
14675,95,0,51,49
14676,73,0,43,72
14677,64,0,47,30
14678,50,0,53,21
14679,49,7,34,11
14680,36,2,37,10
14681,45,5,20,18
14682,19,1,56,44
14683,45,1,40,44
14684,45,1,50,49
14685,24,6,40,24
14686,36,0,32,20
14687,17,2,27,7
14688,56,0,47,63
14689,36,0,45,22
14690,17,3,23,15
14691,16,18,60,29
14692,15,19,47,24
14693,17,16,42,24
14694,8,17,50,14
14695,14,23,47,24
14696,10,24,54,23
14697,6,31,42,21
14698,19,31,40,26
14699,11,60,45,17
14700,6,57,45,6
14701,4,37,35,10
14702,15,5,48,24
14703,10,12,47,18
14704,7,18,27,12
14705,7,15,24,9
14706,35,10,63,31
14707,29,5,52,28
14708,32,9,59,30
14923,16,49,24,1
14924,36,14,36,14
14925,14,18,33,4
14926,7,29,12,12
14927,27,31,51,11
14928,25,39,45,8
14929,17,32,50,9
14930,31,34,51,4
14931,16,50,39,3
14932,26,37,35,4
14933,14,57,35,4
14934,24,32,56,6
14935,16,48,59,8
14936,16,42,35,6
14937,5,96,25,3
14938,9,48,6,0
14939,7,47,22,5
14940,31,8,55,16
14941,31,12,48,25
14942,20,6,50,9
14943,29,5,45,21
14944,30,8,49,16
14945,32,6,57,13
14946,24,5,67,16
14947,14,8,52,9
14948,9,5,52,6
14949,16,8,49,13
14950,18,13,34,7
14951,17,13,40,10
14952,22,8,36,18
14953,19,8,52,13
14954,16,33,34,2
14955,11,22,27,4
14956,2,32,19,2
14957,3,22,22,6
14958,29,22,46,9
14959,27,22,51,11
14960,30,14,66,4
14961,22,23,60,1
14962,29,22,49,6
14963,31,17,47,13
14964,29,32,36,6
14965,16,41,19,0
14966,5,33,13,2
14967,23,5,42,24
14968,26,2,56,16
14969,20,3,25,32
14970,11,3,23,22
14971,9,8,21,10
14972,45,3,29,40
14973,31,0,15,14
14974,16,6,22,10
14975,16,17,0,5
14976,26,25,41,5
14977,15,29,47,6
14978,25,33,34,1
14979,19,29,33,8
14980,15,21,25,3
14981,3,5,8,1
14982,22,33,39,13
14983,19,36,39,7
14984,33,36,31,6
14985,25,32,39,8
14986,20,30,47,20
14987,29,24,51,10
14988,20,38,49,9
14989,20,37,37,6
14990,19,23,29,7
14991,23,37,37,6
14992,21,41,47,7
14993,21,26,40,6
14994,20,60,37,3
14995,--,--,--,--
14996,17,38,34,7
14997,25,31,35,5
14998,16,39,38,5
14999,4,74,25,5
15000,9,92,18,2
15001,9,48,16,2
15002,12,42,18,2
15003,43,18,33,10
15004,42,5,31,13
15005,37,10,35,11
15006,27,2,19,8
15007,13,12,9,2
15008,25,19,52,11
15009,33,11,39,16
15010,29,24,40,10
15011,29,34,44,12
15012,26,23,28,12
15013,11,30,11,3
15014,14,23,13,4
15015,55,1,45,27
15016,50,0,65,19
15017,31,1,56,33
15018,23,1,55,22
15019,34,0,36,53
15020,31,2,37,30
15021,28,2,40,20
15022,30,0,21,23
15023,82,1,26,18
15024,101,1,32,22
15025,76,4,39,20
15026,55,1,34,12
15027,25,1,14,1
15028,27,3,18,7
15029,51,4,34,28
15030,54,5,33,20
15031,60,3,28,30
15032,38,6,21,9
15033,30,9,29,12
15034,37,6,35,25
15035,37,3,31,13
15036,13,4,21,9
15037,21,0,13,4
15038,35,1,74,23
15039,41,0,80,29
15040,39,0,79,32
15041,42,2,83,31
15042,33,1,67,33
15043,33,1,84,28
15044,34,1,72,18
15045,28,3,61,21
15046,31,1,52,21
15047,30,0,55,20
15048,18,1,33,14
15049,24,0,31,13
15050,28,5,67,31
15051,32,0,86,26
15052,55,2,76,28
15053,45,0,54,26
15054,39,1,65,29
15055,23,2,62,31
15056,32,0,75,32
15057,26,1,60,22
15058,32,3,46,17
15059,36,0,51,32
15060,17,2,25,20
15061,26,1,38,27
15062,23,2,45,28
15063,26,0,48,34
15064,27,1,35,16
15065,27,1,28,24
15066,9,2,20,31
15067,10,1,22,26
15068,45,2,61,15
15069,34,1,86,28
15070,30,1,58,15
15071,46,0,52,26
15072,32,2,44,26
15073,38,1,44,6
15074,19,0,9,3
15075,13,0,16,11
15076,54,9,35,18
15077,49,5,33,14
15078,55,4,37,10
15079,47,2,56,22
15080,33,5,28,13
15081,31,13,26,11
15082,69,3,45,22
15083,58,6,24,14
15084,46,1,24,17
15085,39,10,16,4
15086,48,3,40,27
15087,29,4,27,17
15088,38,2,10,5
15089,36,2,84,30
15090,29,2,78,35
15091,33,1,55,33
15092,38,1,65,31
15093,25,0,62,42
15094,30,1,47,0
15095,31,3,43,18
15096,11,0,75,41
15097,22,0,37,20
15098,20,1,30,21
15099,25,1,74,38
15100,20,3,65,26
15101,45,5,31,23
15102,19,3,28,22
15103,35,4,11,7
15104,11,9,16,3
15105,15,17,29,4
15106,13,9,10,3
15107,2,5,8,1
15108,22,15,70,32
15109,21,8,67,35
15110,20,13,71,26
15111,25,22,61,38
15112,26,15,59,28
15113,32,12,58,28
15114,25,13,47,26
15115,20,20,46,33
15116,17,4,63,46
15117,29,28,54,25
15118,19,20,53,13
15119,16,25,39,24
15120,18,15,59,7
15121,19,16,49,18
15122,17,30,49,15
15123,12,62,33,9
15124,22,34,47,7
15125,6,22,31,7
15126,10,19,21,6
15127,13,4,36,43
15128,38,2,27,40
15129,44,3,31,45
15130,27,10,22,21
15131,14,6,31,20
15132,22,10,32,12
15133,31,8,50,32
15134,27,6,72,27
15135,9,1,27,12
15136,11,2,39,9
15137,27,6,33,23
15138,5,6,15,12
15139,--,--,--,--
15140,33,19,46,17
15141,34,13,47,25
15142,42,3,31,13
15257,52,2,66,65
15258,27,2,51,30
15259,43,3,59,29
15260,,,,
15261,44,2,61,61
15262,69,2,45,46
15263,61,1,59,55
15264,68,0,49,55
15265,24,1,38,46
15266,28,2,36,44
15267,48,1,58,102
15268,56,1,60,116
15269,86,3,70,83
15270,124,3,44,51
15271,--,--,--,--
15272,55,4,59,59
15273,59,2,52,76
15274,72,2,50,62
15275,124,5,47,59
15276,92,5,39,65
15277,56,4,43,69
15278,43,0,26,78
15279,45,2,35,70
15280,70,5,65,45
15281,40,2,84,57
15282,48,1,63,57
15283,49,4,74,22
15284,31,2,60,49
15285,22,10,29,71
15286,20,10,34,44
15287,8,3,18,3
15288,31,4,45,42
15289,30,2,39,42
15290,44,4,29,42
15291,53,2,42,39
15292,32,13,37,43
15293,49,8,38,30
15294,47,6,39,34
15295,32,8,33,33
15296,39,26,55,30
15297,34,18,50,34
15298,61,7,49,18
15299,38,9,60,29
15300,35,9,52,30
15301,29,6,55,38
15302,40,8,57,33
15303,28,15,55,32
15304,27,11,39,21
15305,28,13,31,29
15306,40,4,38,27
15307,33,9,33,29
15308,19,10,44,22
15309,22,14,35,32
15310,36,15,41,16
15311,22,20,46,9
15312,33,34,44,21
15313,35,16,40,15
15314,22,35,42,13
15315,15,34,17,11
15316,20,8,24,14
15317,75,1,43,36
15318,77,1,39,36
15319,76,1,22,29
15320,29,6,12,9
15321,28,5,15,7
15322,34,4,38,33
15323,38,6,52,41
15324,32,7,29,44
15325,29,1,50,39
15326,39,1,28,41
15327,38,3,51,50
15328,28,3,53,31
15329,27,4,33,19
15330,19,7,28,38
15331,17,1,29,20
15332,35,11,24,11
15333,13,3,14,7
15334,6,2,10,8
15335,84,2,41,38
15336,62,3,59,23
15337,47,0,44,24
15338,39,3,31,9
15339,32,1,32,13
15340,42,3,38,22
15341,51,3,53,25
15342,51,2,55,34
15343,32,7,25,14
15344,28,11,34,7
15345,11,5,32,22
15346,30,31,0,32
15347,38,60,42,24
15348,44,47,46,29
15349,40,62,39,11
15350,30,55,46,4
15351,28,46,35,15
15352,29,56,50,15
15353,27,46,36,24
15354,17,31,34,23
15355,13,57,24,26
15356,9,138,26,2
15357,4,72,17,3
15358,16,21,15,14
15359,49,21,36,35
15360,41,31,43,26
15361,50,43,48,29
15362,39,41,45,28
15363,23,40,35,31
15364,34,35,32,21
15365,36,32,45,27
15366,32,36,37,31
15367,25,81,25,19
15368,23,74,12,4
15369,22,43,20,11
15370,13,18,80,35
15371,13,13,81,20
15372,9,7,59,29
15373,8,23,49,12
15374,27,16,36,15
15375,39,28,30,13
15376,34,13,21,19
15377,18,12,19,9
15378,10,26,17,6
15379,126,4,23,13
15380,132,8,30,27
15381,144,6,19,17
15382,174,6,23,10
15383,135,10,26,21
15384,84,9,24,8
15385,111,8,21,18
15386,100,4,20,14
15387,98,12,13,14
15388,68,23,14,5
15389,103,3,7,13
15390,78,0,44,24
15391,79,2,56,38
15392,69,0,57,38
15393,56,0,35,29
15394,46,1,43,28
15395,50,2,44,27
15396,53,2,25,19
15397,30,1,13,13
15398,36,0,15,18
15399,40,4,67,20
15400,41,11,76,18
15401,25,5,66,15
15402,28,0,44,32
15403,12,12,29,7
15404,16,18,31,7
15405,17,14,81,31
15406,17,20,75,31
15407,15,11,60,26
15408,10,36,35,17
15409,47,9,40,22
15410,33,19,36,19
15411,45,9,33,22
15412,19,17,19,15
15413,16,21,15,6
15414,24,12,30,25
15415,14,8,13,10
15416,18,13,45,47
15417,17,9,39,27
15418,27,5,18,23
15419,34,5,48,34
15420,23,6,35,57
15421,19,5,41,49
15422,26,7,48,29
15423,28,8,36,33
15424,15,4,30,40
15425,14,7,37,52
15426,24,8,87,0
15427,19,5,40,39
15428,6,11,85,62
15429,22,7,48,56
15430,12,6,32,44
15431,24,6,37,46
15432,36,8,52,38
15433,27,16,60,42
15434,16,10,41,42
15435,10,9,30,32
15436,13,13,29,31
15437,19,10,38,36
15438,19,11,31,29
15439,22,7,45,48
15440,13,2,49,39
15441,16,15,41,23
15442,12,11,40,26
15443,24,17,50,23
15444,18,12,37,34
15445,16,12,39,20
15446,21,14,51,36
15447,22,10,34,33
15448,12,4,37,26
15449,26,12,43,25
15450,14,13,39,24
15451,16,13,44,22
15452,12,19,34,15
15453,7,19,37,21
15454,14,27,24,27
15455,8,19,37,22
15456,16,12,39,17
15457,9,18,39,14
15458,10,20,44,19
15459,15,15,22,13
15460,11,3,41,29
15461,13,8,36,18
15462,16,2,27,25
15463,14,5,16,16
15464,31,0,18,80
15465,17,3,20,31
15466,16,4,25,26
15467,8,3,37,54
15468,13,1,47,48
15469,9,3,47,31
15470,5,7,64,34
15471,2,7,39,14
15472,5,3,45,15
15473,11,4,28,35
15474,5,3,28,48
15475,14,6,42,45
15476,10,3,29,30
15477,8,2,29,14
15478,4,5,29,12
15479,3,1,22,29
15480,15,2,37,39
15481,23,0,35,28
15482,24,8,27,30
